year;pollutant;geodb_oid;gemeindename;population_weighted_mean;unit;source
2015;PM2.5;3094;Niederweningen;9.474108991137104;μg/m3;BAFU & BFS
2015;PM2.5;3095;Oberglatt;10.032452291216812;μg/m3;BAFU & BFS
2015;PM2.5;3096;Oberweningen;9.490295549718345;μg/m3;BAFU & BFS
2015;PM2.5;3097;Otelfingen;9.967359741997383;μg/m3;BAFU & BFS
2015;PM2.5;3098;Regensberg;9.306850058691841;μg/m3;BAFU & BFS
2015;PM2.5;3099;Regensdorf;10.342696044356265;μg/m3;BAFU & BFS
2015;PM2.5;3100;Rümlang;10.256603804396068;μg/m3;BAFU & BFS
2015;PM2.5;3101;Schleinikon;9.300459728837014;μg/m3;BAFU & BFS
2015;PM2.5;3102;Schöfflisdorf;9.467873062359418;μg/m3;BAFU & BFS
2015;PM2.5;3103;Stadel;9.295978305792616;μg/m3;BAFU & BFS
2015;PM2.5;3104;Steinmaur;9.661953483978447;μg/m3;BAFU & BFS
2015;PM2.5;3105;Weiach;9.27122426642613;μg/m3;BAFU & BFS
2015;PM2.5;3106;Bäretswil;8.795686241271124;μg/m3;BAFU & BFS
2015;PM2.5;3107;Bubikon;9.775263681895048;μg/m3;BAFU & BFS
2015;PM2.5;3108;Dürnten;9.799185423706284;μg/m3;BAFU & BFS
2015;PM2.5;3109;Fischenthal;8.245882797992447;μg/m3;BAFU & BFS
2015;PM2.5;3110;Gossau (ZH);9.745862429743633;μg/m3;BAFU & BFS
2015;PM2.5;3111;Grüningen;9.819591184024462;μg/m3;BAFU & BFS
2015;PM2.5;3112;Hinwil;9.729912595624365;μg/m3;BAFU & BFS
2015;PM2.5;3113;Rüti (ZH);9.955676850277376;μg/m3;BAFU & BFS
2015;PM2.5;3114;Seegräben;9.402848969644575;μg/m3;BAFU & BFS
2015;PM2.5;3115;Wald (ZH);9.428019327278813;μg/m3;BAFU & BFS
2015;PM2.5;3116;Wetzikon (ZH);9.847629886814937;μg/m3;BAFU & BFS
2015;PM2.5;3117;Adliswil;10.245545997440978;μg/m3;BAFU & BFS
2015;PM2.5;3118;Kilchberg (ZH);10.165413430677381;μg/m3;BAFU & BFS
2015;PM2.5;3119;Langnau am Albis;9.85306607284054;μg/m3;BAFU & BFS
2015;PM2.5;3120;Oberrieden;10.287353951097057;μg/m3;BAFU & BFS
2015;PM2.5;3121;Richterswil;10.048030918554714;μg/m3;BAFU & BFS
2015;PM2.5;3122;Rüschlikon;10.310894403279228;μg/m3;BAFU & BFS
2015;PM2.5;3123;Thalwil;10.377941876706357;μg/m3;BAFU & BFS
2015;PM2.5;3124;Altikon;9.341821635000397;μg/m3;BAFU & BFS
2015;PM2.5;3125;Brütten;9.314777874147163;μg/m3;BAFU & BFS
2015;PM2.5;3126;Dägerlen;9.171113263005795;μg/m3;BAFU & BFS
2015;PM2.5;3127;Dättlikon;9.441137365115587;μg/m3;BAFU & BFS
2015;PM2.5;3128;Dinhard;9.270747534392228;μg/m3;BAFU & BFS
2015;PM2.5;3129;Erlenbach (ZH);10.036255385813687;μg/m3;BAFU & BFS
2015;PM2.5;3130;Herrliberg;9.954316581706312;μg/m3;BAFU & BFS
2015;PM2.5;3131;Hombrechtikon;9.885826217160893;μg/m3;BAFU & BFS
2015;PM2.5;3132;Küsnacht (ZH);9.925057763277708;μg/m3;BAFU & BFS
2015;PM2.5;3133;Männedorf;10.164253781878228;μg/m3;BAFU & BFS
2015;PM2.5;3134;Meilen;10.24943023114591;μg/m3;BAFU & BFS
2015;PM2.5;3135;Oetwil am See;9.849256916858554;μg/m3;BAFU & BFS
2015;PM2.5;3136;Stäfa;10.013620756293149;μg/m3;BAFU & BFS
2015;PM2.5;3137;Uetikon am See;9.975531123774552;μg/m3;BAFU & BFS
2015;PM2.5;3138;Zumikon;9.377429128434757;μg/m3;BAFU & BFS
2015;PM2.5;3139;Zollikon;9.871722347760592;μg/m3;BAFU & BFS
2015;PM2.5;3140;Fehraltorf;9.697256251649117;μg/m3;BAFU & BFS
2015;PM2.5;3141;Hittnau;8.974170024940955;μg/m3;BAFU & BFS
2015;PM2.5;3142;Lindau;10.05318934849527;μg/m3;BAFU & BFS
2015;PM2.5;3143;Pfäffikon;9.58628624932538;μg/m3;BAFU & BFS
2015;PM2.5;3144;Russikon;9.103786721894396;μg/m3;BAFU & BFS
2015;PM2.5;3145;Weisslingen;9.054494782275507;μg/m3;BAFU & BFS
2015;PM2.5;3146;Wila;8.993810333232735;μg/m3;BAFU & BFS
2015;PM2.5;3147;Wildberg;8.787295906213078;μg/m3;BAFU & BFS
2015;PM2.5;3148;Dübendorf;10.527275604864938;μg/m3;BAFU & BFS
2015;PM2.5;3149;Egg;9.49953767861792;μg/m3;BAFU & BFS
2015;PM2.5;3150;Fällanden;9.739469265969941;μg/m3;BAFU & BFS
2015;PM2.5;3151;Greifensee;9.919302700750203;μg/m3;BAFU & BFS
2015;PM2.5;3152;Maur;9.324893112066256;μg/m3;BAFU & BFS
2015;PM2.5;3153;Mönchaltorf;9.598322429757564;μg/m3;BAFU & BFS
2015;PM2.5;3154;Mönchaltorf;9.251566723773355;μg/m3;BAFU & BFS
2015;PM2.5;3155;Schwerzenbach;10.119929258816887;μg/m3;BAFU & BFS
2015;PM2.5;3156;Uster;9.95928420777308;μg/m3;BAFU & BFS
2015;PM2.5;3157;Volketswil;10.0267543861736;μg/m3;BAFU & BFS
2015;PM2.5;3158;Wangen-Brüttisellen;10.875532382718816;μg/m3;BAFU & BFS
2015;PM2.5;3159;Ellikon an der Thur;9.444649158434922;μg/m3;BAFU & BFS
2015;PM2.5;3160;Elsau;9.498816559391637;μg/m3;BAFU & BFS
2015;PM2.5;3161;Hagenbuch;9.096632907532333;μg/m3;BAFU & BFS
2015;PM2.5;3162;Hettlingen;9.48492324813125;μg/m3;BAFU & BFS
2015;PM2.5;3163;Neftenbach;9.59530776201157;μg/m3;BAFU & BFS
2015;PM2.5;3164;Pfungen;9.829905607175274;μg/m3;BAFU & BFS
2015;PM2.5;3165;Rickenbach (ZH);9.550843356441876;μg/m3;BAFU & BFS
2015;PM2.5;3166;Schlatt (ZH);8.768105556029466;μg/m3;BAFU & BFS
2015;PM2.5;3167;Seuzach;9.759726803509425;μg/m3;BAFU & BFS
2015;PM2.5;3168;Turbenthal;8.999190262401099;μg/m3;BAFU & BFS
2015;PM2.5;3169;Winterthur;10.011303796913317;μg/m3;BAFU & BFS
2015;PM2.5;3170;Zell (ZH);9.259258093955545;μg/m3;BAFU & BFS
2015;PM2.5;3171;Aesch (ZH);9.795470429730988;μg/m3;BAFU & BFS
2015;PM2.5;3172;Birmensdorf (ZH);10.129676329262418;μg/m3;BAFU & BFS
2015;PM2.5;3173;Dietikon;10.737288766544063;μg/m3;BAFU & BFS
2015;PM2.5;3174;Geroldswil;10.951969218449515;μg/m3;BAFU & BFS
2015;PM2.5;3175;Oberengstringen;10.556076919731852;μg/m3;BAFU & BFS
2015;PM2.5;3176;Oetwil an der Limmat;10.450894858251765;μg/m3;BAFU & BFS
2015;PM2.5;3177;Schlieren;10.745372455346724;μg/m3;BAFU & BFS
2015;PM2.5;3178;Uitikon;9.790200442497424;μg/m3;BAFU & BFS
2015;PM2.5;3179;Unterengstringen;10.670442339515205;μg/m3;BAFU & BFS
2015;PM2.5;3180;Urdorf;10.475592570477746;μg/m3;BAFU & BFS
2015;PM2.5;3181;Weiningen (ZH);10.619796268021943;μg/m3;BAFU & BFS
2015;PM2.5;3182;Zürich;10.668154197741885;μg/m3;BAFU & BFS
2015;PM2.5;3183;Andelfingen;9.380331739200903;μg/m3;BAFU & BFS
2015;PM2.5;3184;Stammheim;9.220981747977893;μg/m3;BAFU & BFS
2015;PM2.5;3185;Wädenswil;9.86776029508034;μg/m3;BAFU & BFS
2015;PM2.5;3186;Elgg;9.175696516714396;μg/m3;BAFU & BFS
2015;PM2.5;3187;Horgen;10.201858553325964;μg/m3;BAFU & BFS
2015;PM2.5;3188;Illnau-Effretikon;9.7261081054432;μg/m3;BAFU & BFS
2015;PM2.5;3189;Bauma;8.751038801239197;μg/m3;BAFU & BFS
2015;PM2.5;3190;Wiesendangen;9.628976201323075;μg/m3;BAFU & BFS
2015;PM2.5;3191;NA;10.239480190998883;μg/m3;BAFU & BFS
2015;PM2.5;3192;NA;9.55031967163086;μg/m3;BAFU & BFS
2015;PM2.5;3194;Aeugst am Albis;9.365305045901712;μg/m3;BAFU & BFS
2015;PM2.5;3195;Affoltern am Albis;10.257184154496503;μg/m3;BAFU & BFS
2015;PM2.5;3196;Bonstetten;9.805210610176687;μg/m3;BAFU & BFS
2015;PM2.5;3197;Hausen am Albis;9.516285561050571;μg/m3;BAFU & BFS
2015;PM2.5;3198;Hedingen;9.918747033207772;μg/m3;BAFU & BFS
2015;PM2.5;3199;Kappel am Albis;9.671089381462512;μg/m3;BAFU & BFS
2015;PM2.5;3200;Knonau;10.229913626947711;μg/m3;BAFU & BFS
2015;PM2.5;3201;Maschwanden;10.06913894571031;μg/m3;BAFU & BFS
2015;PM2.5;3202;Mettmenstetten;10.150735994644846;μg/m3;BAFU & BFS
2015;PM2.5;3203;Obfelden;10.195677051911934;μg/m3;BAFU & BFS
2015;PM2.5;3204;Ottenbach;10.289210075348732;μg/m3;BAFU & BFS
2015;PM2.5;3205;Rifferswil;9.604369136189797;μg/m3;BAFU & BFS
2015;PM2.5;3206;Stallikon;9.780081562740365;μg/m3;BAFU & BFS
2015;PM2.5;3207;Wettswil am Albis;9.92130924205664;μg/m3;BAFU & BFS
2015;PM2.5;3208;Benken (ZH);9.266742750145923;μg/m3;BAFU & BFS
2015;PM2.5;3209;Berg am Irchel;9.270549372871324;μg/m3;BAFU & BFS
2015;PM2.5;3210;Buch am Irchel;9.068661771252343;μg/m3;BAFU & BFS
2015;PM2.5;3211;Dachsen;9.235004654752055;μg/m3;BAFU & BFS
2015;PM2.5;3212;Dorf;9.290919612213473;μg/m3;BAFU & BFS
2015;PM2.5;3213;Feuerthalen;9.284660943447125;μg/m3;BAFU & BFS
2015;PM2.5;3214;Flaach;9.482336286592554;μg/m3;BAFU & BFS
2015;PM2.5;3215;Flurlingen;9.620133155261925;μg/m3;BAFU & BFS
2015;PM2.5;3216;Henggart;9.350391518388928;μg/m3;BAFU & BFS
2015;PM2.5;3217;Kleinandelfingen;9.561608550512831;μg/m3;BAFU & BFS
2015;PM2.5;3218;Laufen-Uhwiesen;9.098627044065648;μg/m3;BAFU & BFS
2015;PM2.5;3219;Marthalen;9.41472896954692;μg/m3;BAFU & BFS
2015;PM2.5;3220;Ossingen;9.37511497604978;μg/m3;BAFU & BFS
2015;PM2.5;3221;Rheinau;9.19744970073498;μg/m3;BAFU & BFS
2015;PM2.5;3222;Thalheim an der Thur;9.2556261905157875;μg/m3;BAFU & BFS
2015;PM2.5;3223;Trüllikon;9.174661058813994;μg/m3;BAFU & BFS
2015;PM2.5;3224;Truttikon;9.072742391887465;μg/m3;BAFU & BFS
2015;PM2.5;3225;Volken;9.394268939074347;μg/m3;BAFU & BFS
2015;PM2.5;3226;Bachenbülach;9.911380695798155;μg/m3;BAFU & BFS
2015;PM2.5;3227;Bassersdorf;10.322861832256011;μg/m3;BAFU & BFS
2015;PM2.5;3228;Bülach;10.10697132017348;μg/m3;BAFU & BFS
2015;PM2.5;3229;Dietlikon;10.658406383194649;μg/m3;BAFU & BFS
2015;PM2.5;3230;Eglisau;9.570034085190485;μg/m3;BAFU & BFS
2015;PM2.5;3231;Embrach;9.891685652865782;μg/m3;BAFU & BFS
2015;PM2.5;3232;Freienstein-Teufen;9.680254523818558;μg/m3;BAFU & BFS
2015;PM2.5;3233;Glattfelden;9.361638308435595;μg/m3;BAFU & BFS
2015;PM2.5;3234;Glattfelden;9.116003036499023;μg/m3;BAFU & BFS
2015;PM2.5;3235;Hochfelden;9.568742266420958;μg/m3;BAFU & BFS
2015;PM2.5;3236;Höri;9.93095002160058;μg/m3;BAFU & BFS
2015;PM2.5;3237;Hüntwangen;9.205356473304434;μg/m3;BAFU & BFS
2015;PM2.5;3238;Kloten;10.625089070120792;μg/m3;BAFU & BFS
2015;PM2.5;3239;Lufingen;9.619988099688051;μg/m3;BAFU & BFS
2020;NO2;3075;Nürensdorf;13.456445469288237;μg/m3;BAFU & BFS
2020;NO2;3076;Oberembrach;12.182370326348714;μg/m3;BAFU & BFS
2020;NO2;3077;Opfikon;19.67742059376537;μg/m3;BAFU & BFS
2020;NO2;3078;Rafz;10.434920514585945;μg/m3;BAFU & BFS
2020;NO2;3079;Rorbas;12.144735639731747;μg/m3;BAFU & BFS
2020;NO2;3080;Wallisellen;19.594204962239978;μg/m3;BAFU & BFS
2020;NO2;3081;Wasterkingen;9.47206104318232;μg/m3;BAFU & BFS
2020;NO2;3082;Wil (ZH);9.656696865173462;μg/m3;BAFU & BFS
2020;NO2;3083;Winkel;12.713311661050021;μg/m3;BAFU & BFS
2020;NO2;3084;Bachs;9.852937430720175;μg/m3;BAFU & BFS
2020;NO2;3085;Boppelsen;11.31344071243204;μg/m3;BAFU & BFS
2020;NO2;3086;Buchs (ZH);13.798310786761997;μg/m3;BAFU & BFS
2020;NO2;3087;Dällikon;14.218503230201561;μg/m3;BAFU & BFS
2020;NO2;3088;Dänikon;12.820282597562452;μg/m3;BAFU & BFS
2020;NO2;3089;Dielsdorf;13.38639322096198;μg/m3;BAFU & BFS
2020;NO2;3090;Hüttikon;12.573112996152416;μg/m3;BAFU & BFS
2020;NO2;3091;Neerach;11.366286447685367;μg/m3;BAFU & BFS
2020;NO2;3092;Niederglatt;12.73110088361028;μg/m3;BAFU & BFS
2020;NO2;3093;Niederhasli;13.155764294687406;μg/m3;BAFU & BFS
2020;NO2;3094;Niederweningen;11.313166909465561;μg/m3;BAFU & BFS
2020;NO2;3095;Oberglatt;13.676291387595636;μg/m3;BAFU & BFS
2020;NO2;3096;Oberweningen;11.409541796157736;μg/m3;BAFU & BFS
2020;NO2;3097;Otelfingen;13.269560641445413;μg/m3;BAFU & BFS
2020;NO2;3098;Regensberg;10.926338489959656;μg/m3;BAFU & BFS
2020;NO2;3099;Regensdorf;15.735083825354724;μg/m3;BAFU & BFS
2020;NO2;3100;Rümlang;14.601659026890383;μg/m3;BAFU & BFS
2020;NO2;3101;Schleinikon;10.779595609646519;μg/m3;BAFU & BFS
2020;NO2;3102;Schöfflisdorf;11.38795669929131;μg/m3;BAFU & BFS
2020;NO2;3103;Stadel;10.287633074103748;μg/m3;BAFU & BFS
2020;NO2;3104;Steinmaur;12.081017815305;μg/m3;BAFU & BFS
2020;NO2;3105;Weiach;10.203366356025684;μg/m3;BAFU & BFS
2020;NO2;3106;Bäretswil;9.798764031716967;μg/m3;BAFU & BFS
2020;NO2;3107;Bubikon;12.751785223806051;μg/m3;BAFU & BFS
2020;NO2;3108;Dürnten;12.905643569319883;μg/m3;BAFU & BFS
2020;NO2;3109;Fischenthal;8.109103364710169;μg/m3;BAFU & BFS
2020;NO2;3110;Gossau (ZH);13.251514168482107;μg/m3;BAFU & BFS
2020;NO2;3111;Grüningen;12.69343619406494;μg/m3;BAFU & BFS
2020;NO2;3112;Hinwil;12.15536656817761;μg/m3;BAFU & BFS
2020;NO2;3113;Rüti (ZH);13.468696591373263;μg/m3;BAFU & BFS
2020;NO2;3114;Seegräben;13.102891566331845;μg/m3;BAFU & BFS
2020;NO2;3115;Wald (ZH);11.05143455145348;μg/m3;BAFU & BFS
2020;NO2;3116;Wetzikon (ZH);14.442655815194676;μg/m3;BAFU & BFS
2020;NO2;3117;Adliswil;14.790959824085943;μg/m3;BAFU & BFS
2020;NO2;3118;Kilchberg (ZH);15.259891324718248;μg/m3;BAFU & BFS
2020;NO2;3119;Langnau am Albis;12.779428629210516;μg/m3;BAFU & BFS
2020;NO2;3120;Oberrieden;14.22586037002159;μg/m3;BAFU & BFS
2020;NO2;3121;Richterswil;14.515893802760958;μg/m3;BAFU & BFS
2020;NO2;3122;Rüschlikon;15.585541101668518;μg/m3;BAFU & BFS
2020;NO2;3123;Thalwil;15.393072784782767;μg/m3;BAFU & BFS
2020;NO2;3124;Altikon;11.035739859000323;μg/m3;BAFU & BFS
2020;NO2;3125;Brütten;11.901169600634042;μg/m3;BAFU & BFS
2020;NO2;3126;Dägerlen;10.402143375342492;μg/m3;BAFU & BFS
2020;NO2;3127;Dättlikon;11.17354250314554;μg/m3;BAFU & BFS
2020;NO2;3128;Dinhard;10.934556999962998;μg/m3;BAFU & BFS
2020;NO2;3129;Erlenbach (ZH);13.819779891390002;μg/m3;BAFU & BFS
2020;NO2;3130;Herrliberg;13.040089413470232;μg/m3;BAFU & BFS
2020;NO2;3131;Hombrechtikon;12.953863769636742;μg/m3;BAFU & BFS
2020;NO2;3132;Küsnacht (ZH);13.834996498077171;μg/m3;BAFU & BFS
2020;NO2;3133;Männedorf;13.983117511415582;μg/m3;BAFU & BFS
2020;NO2;3134;Meilen;14.419052524904536;μg/m3;BAFU & BFS
2020;NO2;3135;Oetwil am See;13.252259354360595;μg/m3;BAFU & BFS
2020;NO2;3136;Stäfa;13.49803379769859;μg/m3;BAFU & BFS
2020;NO2;3137;Uetikon am See;13.338617097434549;μg/m3;BAFU & BFS
2020;NO2;3138;Zumikon;13.232236323602914;μg/m3;BAFU & BFS
2020;NO2;3139;Zollikon;14.12928981838262;μg/m3;BAFU & BFS
2020;NO2;3140;Fehraltorf;13.648862628309939;μg/m3;BAFU & BFS
2020;NO2;3141;Hittnau;10.4978989798167;μg/m3;BAFU & BFS
2020;NO2;3142;Lindau;16.568502417223804;μg/m3;BAFU & BFS
2020;NO2;3143;Pfäffikon;13.079307442191261;μg/m3;BAFU & BFS
2020;NO2;3144;Russikon;10.795007497715435;μg/m3;BAFU & BFS
2020;NO2;3145;Weisslingen;10.575816119826527;μg/m3;BAFU & BFS
2020;NO2;3146;Wila;10.15561660823896;μg/m3;BAFU & BFS
2020;NO2;3147;Wildberg;9.233558899814232;μg/m3;BAFU & BFS
2020;NO2;3148;Dübendorf;16.99968991167154;μg/m3;BAFU & BFS
2020;NO2;3149;Egg;13.020503889688277;μg/m3;BAFU & BFS
2020;NO2;3150;Fällanden;14.285746062030501;μg/m3;BAFU & BFS
2020;NO2;3151;Greifensee;14.161852060987213;μg/m3;BAFU & BFS
2020;NO2;3152;Maur;12.836176463141216;μg/m3;BAFU & BFS
2020;NO2;3153;Mönchaltorf;13.268022385843144;μg/m3;BAFU & BFS
2020;NO2;3154;Mönchaltorf;11.993593017260233;μg/m3;BAFU & BFS
2020;NO2;3155;Schwerzenbach;15.083505223852853;μg/m3;BAFU & BFS
2020;NO2;3156;Uster;14.858900615613017;μg/m3;BAFU & BFS
2020;NO2;3157;Volketswil;15.41927523945171;μg/m3;BAFU & BFS
2020;NO2;3158;Wangen-Brüttisellen;19.327409972025695;μg/m3;BAFU & BFS
2020;NO2;3159;Ellikon an der Thur;11.520772729818813;μg/m3;BAFU & BFS
2020;NO2;3160;Elsau;11.766096911332937;μg/m3;BAFU & BFS
2020;NO2;3161;Hagenbuch;10.857029826983526;μg/m3;BAFU & BFS
2020;NO2;3162;Hettlingen;11.647436545884151;μg/m3;BAFU & BFS
2020;NO2;3163;Neftenbach;12.13173207412977;μg/m3;BAFU & BFS
2020;NO2;3164;Pfungen;13.382402921625474;μg/m3;BAFU & BFS
2020;NO2;3165;Rickenbach (ZH);12.612667121982813;μg/m3;BAFU & BFS
2020;NO2;3166;Schlatt (ZH);9.291807733898956;μg/m3;BAFU & BFS
2020;NO2;3167;Seuzach;13.698480635071622;μg/m3;BAFU & BFS
2020;NO2;3168;Turbenthal;9.69939820452791;μg/m3;BAFU & BFS
2020;NO2;3169;Winterthur;14.56071553702222;μg/m3;BAFU & BFS
2020;NO2;3170;Zell (ZH);10.736124656244575;μg/m3;BAFU & BFS
2020;NO2;3171;Aesch (ZH);13.376433617299872;μg/m3;BAFU & BFS
2020;NO2;3172;Birmensdorf (ZH);14.728422411048033;μg/m3;BAFU & BFS
2020;NO2;3173;Dietikon;15.994252557580147;μg/m3;BAFU & BFS
2020;NO2;3174;Geroldswil;19.846636414803626;μg/m3;BAFU & BFS
2020;NO2;3175;Oberengstringen;16.7550977155597;μg/m3;BAFU & BFS
2020;NO2;3176;Oetwil an der Limmat;15.963851647124649;μg/m3;BAFU & BFS
2020;NO2;3177;Schlieren;16.162761801238933;μg/m3;BAFU & BFS
2020;NO2;3178;Uitikon;13.34689176082611;μg/m3;BAFU & BFS
2020;NO2;3179;Unterengstringen;18.890480791574717;μg/m3;BAFU & BFS
2020;NO2;3180;Urdorf;15.486600031501894;μg/m3;BAFU & BFS
2020;NO2;3181;Weiningen (ZH);18.123546797367894;μg/m3;BAFU & BFS
2020;NO2;3182;Zürich;17.607516092419253;μg/m3;BAFU & BFS
2020;NO2;3183;Andelfingen;10.902024215468375;μg/m3;BAFU & BFS
2020;NO2;3184;Stammheim;9.964374341305987;μg/m3;BAFU & BFS
2020;NO2;3185;Wädenswil;13.110640270181982;μg/m3;BAFU & BFS
2020;NO2;3186;Elgg;10.131896144524216;μg/m3;BAFU & BFS
2020;NO2;3187;Horgen;14.683866789346908;μg/m3;BAFU & BFS
2020;NO2;3188;Illnau-Effretikon;14.330873750926104;μg/m3;BAFU & BFS
2020;NO2;3189;Bauma;9.603319403361015;μg/m3;BAFU & BFS
2020;NO2;3190;Wiesendangen;13.071921680448762;μg/m3;BAFU & BFS
2020;NO2;3191;NA;14.630520298720763;μg/m3;BAFU & BFS
2020;NO2;3192;NA;12.712698334141782;μg/m3;BAFU & BFS
2020;NO2;3194;Aeugst am Albis;10.167456827764436;μg/m3;BAFU & BFS
2020;NO2;3195;Affoltern am Albis;13.913274621851048;μg/m3;BAFU & BFS
2020;NO2;3196;Bonstetten;12.425029446586212;μg/m3;BAFU & BFS
2020;NO2;3197;Hausen am Albis;10.937354240287728;μg/m3;BAFU & BFS
2020;NO2;3198;Hedingen;12.957897925594484;μg/m3;BAFU & BFS
2020;NO2;3199;Kappel am Albis;11.422027403210837;μg/m3;BAFU & BFS
2020;NO2;3200;Knonau;14.026943188370225;μg/m3;BAFU & BFS
2020;NO2;3201;Maschwanden;11.968702683419538;μg/m3;BAFU & BFS
2020;NO2;3202;Mettmenstetten;13.234628650049828;μg/m3;BAFU & BFS
2020;NO2;3203;Obfelden;13.017480889115065;μg/m3;BAFU & BFS
2020;NO2;3204;Ottenbach;13.234428708739152;μg/m3;BAFU & BFS
2020;NO2;3205;Rifferswil;11.034055060528694;μg/m3;BAFU & BFS
2020;NO2;3206;Stallikon;12.841509509205101;μg/m3;BAFU & BFS
2020;NO2;3207;Wettswil am Albis;14.188132378441411;μg/m3;BAFU & BFS
2020;NO2;3208;Benken (ZH);10.818493226318008;μg/m3;BAFU & BFS
2020;NO2;3209;Berg am Irchel;10.345163565415602;μg/m3;BAFU & BFS
2020;NO2;3210;Buch am Irchel;9.942823803264051;μg/m3;BAFU & BFS
2020;NO2;3211;Dachsen;10.801441519756544;μg/m3;BAFU & BFS
2020;NO2;3212;Dorf;10.41764658724768;μg/m3;BAFU & BFS
2020;NO2;3213;Feuerthalen;11.597293101670962;μg/m3;BAFU & BFS
2020;NO2;3214;Flaach;11.103711557118142;μg/m3;BAFU & BFS
2020;NO2;3215;Flurlingen;12.554634758382463;μg/m3;BAFU & BFS
2020;NO2;3216;Henggart;11.048828612185186;μg/m3;BAFU & BFS
2020;NO2;3217;Kleinandelfingen;11.593010169971917;μg/m3;BAFU & BFS
2020;NO2;3218;Laufen-Uhwiesen;10.74048107149432;μg/m3;BAFU & BFS
2020;NO2;3219;Marthalen;10.554946611991973;μg/m3;BAFU & BFS
2020;NO2;3220;Ossingen;10.688919592201879;μg/m3;BAFU & BFS
2020;NO2;3221;Rheinau;10.31586758864241;μg/m3;BAFU & BFS
2020;NO2;3222;Thalheim an der Thur;10.423327900492563;μg/m3;BAFU & BFS
2020;NO2;3223;Trüllikon;10.187512651487838;μg/m3;BAFU & BFS
2020;NO2;3224;Truttikon;9.843595611891557;μg/m3;BAFU & BFS
2020;NO2;3225;Volken;10.83305006970962;μg/m3;BAFU & BFS
2020;NO2;3226;Bachenbülach;12.963236217082763;μg/m3;BAFU & BFS
2020;NO2;3227;Bassersdorf;15.511903709804429;μg/m3;BAFU & BFS
2020;NO2;3228;Bülach;13.32838471097542;μg/m3;BAFU & BFS
2020;NO2;3229;Dietlikon;16.982337450993175;μg/m3;BAFU & BFS
2020;NO2;3230;Eglisau;11.650561295796273;μg/m3;BAFU & BFS
2020;NO2;3231;Embrach;13.215257127749146;μg/m3;BAFU & BFS
2020;NO2;3232;Freienstein-Teufen;11.757277008368401;μg/m3;BAFU & BFS
2020;NO2;3233;Glattfelden;10.393146794260913;μg/m3;BAFU & BFS
2020;NO2;3234;Glattfelden;10;μg/m3;BAFU & BFS
2020;NO2;3235;Hochfelden;11.280025563371463;μg/m3;BAFU & BFS
2020;NO2;3236;Höri;13.237129210140072;μg/m3;BAFU & BFS
2020;NO2;3237;Hüntwangen;10.07500634011218;μg/m3;BAFU & BFS
2020;NO2;3238;Kloten;16.934141928381656;μg/m3;BAFU & BFS
2020;NO2;3239;Lufingen;13.471997253257724;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3075;Nürensdorf;138.75155626703548;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3076;Oberembrach;139.39579213006155;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3077;Opfikon;141.72574094441234;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3078;Rafz;138.97871156478027;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3079;Rorbas;140.50636400738;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3080;Wallisellen;141.88674450029396;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3081;Wasterkingen;137.99133448873482;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3082;Wil (ZH);137.71302523441085;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3083;Winkel;140.17508441449132;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3084;Bachs;137.2070391993369;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3085;Boppelsen;136.59255176405566;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3086;Buchs (ZH);138.17042035892717;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3087;Dällikon;137.97317655386266;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3088;Dänikon;137.91626296105323;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3089;Dielsdorf;138.45537740885004;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3090;Hüttikon;137.59748212688243;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3091;Neerach;137.98635405249698;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3092;Niederglatt;139.4955312097312;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3093;Niederhasli;139.67927164153375;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3094;Niederweningen;137.11370260725485;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3095;Oberglatt;139.6307235478868;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3096;Oberweningen;137.9180532146716;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3097;Otelfingen;137.99522283372687;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3098;Regensberg;136.06720162562164;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3099;Regensdorf;140.0047136661162;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3100;Rümlang;139.24043143618584;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3101;Schleinikon;136.9637631398944;μg/m3;BAFU & BFS
