starttime;site;parameter;interval;unit;value;site_long;x;y;masl;source;siteclass
2010-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;NA;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2011-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;13.7;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2012-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;11.9;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2013-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;13.4;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2014-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;8.4;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2015-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;10.9;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2016-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;10.4;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2017-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;9.5;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;10.7;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2019-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;9;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2020-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;8.4;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2021-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;8.6;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2022-01-01 00:00:00;Dübendorf-EMPA;PM2.5;y1;µg/m3;9.3;Dübendorf-EMPA;1250900;2688675;432;NABEL (BAFU & Empa);klein-/vorstädtisch - Hintergrund
2002-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;23.89999962;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2003-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;26.8;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2004-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;24.7;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2005-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;25.26;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2006-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;26.622;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2007-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;24.13;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2008-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;24.33682552;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2009-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;24.02323826;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2010-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;20;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2011-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;17.75;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2012-01-01 00:00:00;Hed_Affolternstrasse;NO2;y1;µg/m3;18.05;Hedingen - Affolternstrasse 21;2676457;1238755;502;OSTLUFT;klein-/vorstädtisch - verkehrsbelastet
2018-01-01 00:00:00;Hor_Sekundarschule;NO2;y1;µg/m3;17.9480753;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2017-01-01 00:00:00;Hor_Sekundarschule;O3_max_98%_m1;y1;µg/m3;141.977448;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Hor_Sekundarschule;O3_max_98%_m1;y1;µg/m3;167.9622046;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2017-01-01 00:00:00;Hor_Sekundarschule;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;91.80089888476776;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Hor_Sekundarschule;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;106.51443015668032;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2017-01-01 00:00:00;Hor_Sekundarschule;PM10;y1;µg/m3;12.56585547;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Hor_Sekundarschule;PM10;y1;µg/m3;13.43904751;Horgen - Sekundarschule;2687799;1234471;477;OSTLUFT;klein-/vorstädtisch - Hintergrund
2021-01-01 00:00:00;Klo_Feld;NO2;y1;µg/m3;16.70228008;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Klo_Feld;NO2;y1;µg/m3;16.3743232;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;Klo_Feld;O3_max_98%_m1;y1;µg/m3;135.7431647;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Klo_Feld;O3_max_98%_m1;y1;µg/m3;142.9546976;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;Klo_Feld;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;95.10737558880464;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;Klo_Feld;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;87.38186759854396;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Klo_Feld;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;98.08864426829756;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;Klo_Feld;PM2.5;y1;µg/m3;9.191364681;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Klo_Feld;PM2.5;y1;µg/m3;8.731352228;Kloten - Feld;2686370;1256639;440;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;Klo_Gerlisbergstrasse;NO2;y1;µg/m3;22.73172978;Kloten - Gerlisbergstrasse;2686430;1256533;440;OSTLUFT;klein-/vorstädtisch - Hintergrund
2019-01-01 00:00:00;Klo_Gerlisbergstrasse;O3_max_98%_m1;y1;µg/m3;157.1943659;Kloten - Gerlisbergstrasse;2686430;1256533;440;OSTLUFT;klein-/vorstädtisch - Hintergrund
2019-01-01 00:00:00;Klo_Gerlisbergstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;93.6939441941576;Kloten - Gerlisbergstrasse;2686430;1256533;440;OSTLUFT;klein-/vorstädtisch - Hintergrund
2019-01-01 00:00:00;Klo_Gerlisbergstrasse;PM2.5;y1;µg/m3;10.35554544;Kloten - Gerlisbergstrasse;2686430;1256533;440;OSTLUFT;klein-/vorstädtisch - Hintergrund
2012-01-01 00:00:00;Kno_Oberdorfstrasse;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;87.05309607954234;Knonau - Oberdorfstrasse;2677585;1230948;432;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Mei_Bezirksgericht;NO2;y1;µg/m3;15.43550094;Meilen - Bezirksgericht;2691909;1235880;423;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Mei_Bezirksgericht;O3_max_98%_m1;y1;µg/m3;163.4975875;Meilen - Bezirksgericht;2691909;1235880;423;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Mei_Bezirksgericht;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;106.15102726172816;Meilen - Bezirksgericht;2691909;1235880;423;OSTLUFT;klein-/vorstädtisch - Hintergrund
2018-01-01 00:00:00;Mei_Bezirksgericht;PM10;y1;µg/m3;13.65008485;Meilen - Bezirksgericht;2691909;1235880;423;OSTLUFT;klein-/vorstädtisch - Hintergrund
2002-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;38.91830495;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;38.52210602;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;43.28948218;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;44.56269164;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;42.10364587;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;45.69803521;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;41.59400411;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;42.39512685;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;48.29234604;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;41.13137565;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;39.8914109;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;40.25116121;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;38.06625064;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;33.53188022;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;33.42757249;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;26.86502915;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;26.95319057;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Opf_Balsberg;NO2;y1;µg/m3;26.32482702;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;126.5123722;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;135.2754289;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;155.8805994;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;130.8607778;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;117.98557219999999;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;144.5275005;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;135.0573659;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;124.491268;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;139.9775366;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;121.0012148;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;147.0278352;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;116.9685586;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;121.3274304;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;147.8770464;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;134.3332416;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;120.6904247;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;119.6951961;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Opf_Balsberg;O3_max_98%_m1;y1;µg/m3;125.5406193;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2001-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;71.07052326488451;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2002-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;67.5009398896413;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2003-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;71.83802407892308;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;75.28974960092008;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;72.2330272155197;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;72.55227969071467;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;73.22533946877049;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;74.99203095891916;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;69.90726852426087;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;68.87189739884171;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;69.2265303905659;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;77.92590562207582;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;68.21823063097199;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;74.1714859038587;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;85.97560254463798;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;78.44187985557744;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;77.68321920899456;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;70.49350757410326;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Opf_Balsberg;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;82.14632279883152;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2004-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;25.94793747;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2005-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2006-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;27.81942687;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;NA;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;22.22104933;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;22.31253469;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;21.54124;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;21.91789711;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;18.37860091;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;20.43618153;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;16.13813751;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;17.00257607;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;16.02349692;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2017-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;16.96583205;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;16.37712406;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;14.87596628;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;13.76737049;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;14.06976642;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Opf_Balsberg;PM10;y1;µg/m3;14.24711532;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2018-01-01 00:00:00;Opf_Balsberg;PM2.5;y1;µg/m3;10.6858618;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Opf_Balsberg;PM2.5;y1;µg/m3;9.550521265;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;Opf_Balsberg;PM2.5;y1;µg/m3;9.193927409;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;Opf_Balsberg;PM2.5;y1;µg/m3;8.760592213;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;Opf_Balsberg;PM2.5;y1;µg/m3;8.799808502;Opfikon - Balsberg;2685351;1254830;430;OSTLUFT;städtisch - verkehrsbelastet
2019-01-01 00:00:00;Opf_Glattpark;NO2;y1;µg/m3;25.35422553;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;Opf_Glattpark;NO2;y1;µg/m3;NA;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;Opf_Glattpark;NO2;y1;µg/m3;NA;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Opf_Glattpark;NO2;y1;µg/m3;19.1938175;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;Opf_Glattpark;O3_max_98%_m1;y1;µg/m3;160.6368648;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2020-01-01 00:00:00;Opf_Glattpark;O3_max_98%_m1;y1;µg/m3;NA;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2021-01-01 00:00:00;Opf_Glattpark;O3_max_98%_m1;y1;µg/m3;NA;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2022-01-01 00:00:00;Opf_Glattpark;O3_max_98%_m1;y1;µg/m3;146.8552357;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
2019-01-01 00:00:00;Opf_Glattpark;O3_peakseason_mean_d1_max_mean_h8gl;y1;µg/m3;95.68658115885192;Opfikon - Glattpark;2684665;1253012;426;OSTLUFT;städtisch - Hintergrund
